profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,total_tokens,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_numerals,num_other,nouns_per_1k,verbs_per_1k,adjectives_per_1k,adverbs_per_1k,pronouns_per_1k,numerals_per_1k,other_per_1k
2173,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,186,66,4,13,6,2,8,87,354.83870967741933,21.50537634408602,69.89247311827957,32.25806451612903,10.75268817204301,43.01075268817204,467.7419354838709
221,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,206,73,2,21,3,3,7,97,354.36893203883494,9.70873786407767,101.94174757281553,14.563106796116504,14.563106796116504,33.98058252427184,470.87378640776694
2566,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,173,55,2,18,3,2,6,87,317.91907514450867,11.560693641618498,104.04624277456648,17.341040462427745,11.560693641618498,34.68208092485549,502.89017341040466
2589,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,255,93,6,22,2,4,6,122,364.70588235294116,23.52941176470588,86.27450980392156,7.8431372549019605,15.686274509803921,23.52941176470588,478.4313725490196
2660,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,218,71,7,24,7,6,4,99,325.6880733944954,32.11009174311927,110.09174311926606,32.11009174311927,27.522935779816514,18.34862385321101,454.1284403669725
2793,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,230,85,6,16,2,3,18,100,369.5652173913043,26.08695652173913,69.56521739130434,8.695652173913043,13.043478260869565,78.26086956521739,434.78260869565213
2795,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,256,91,4,29,5,4,5,118,355.46875,15.625,113.28125,19.53125,15.625,19.53125,460.9375
2860,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,247,91,5,24,4,2,8,113,368.42105263157896,20.242914979757085,97.16599190283401,16.194331983805668,8.097165991902834,32.388663967611336,457.4898785425101
2927,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,213,69,6,20,2,3,6,107,323.943661971831,28.169014084507044,93.89671361502349,9.389671361502348,14.084507042253522,28.169014084507044,502.3474178403756
307,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,227,78,7,18,4,7,3,110,343.6123348017621,30.83700440528634,79.29515418502201,17.621145374449338,30.83700440528634,13.215859030837002,484.5814977973568
3131,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,231,82,8,21,4,4,6,106,354.97835497835496,34.63203463203463,90.9090909090909,17.316017316017316,17.316017316017316,25.974025974025974,458.87445887445887
377,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,281,88,5,28,5,5,9,141,313.16725978647685,17.793594306049823,99.644128113879,17.793594306049823,17.793594306049823,32.028469750889684,501.779359430605
465,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,210,79,4,10,4,4,6,103,376.1904761904762,19.047619047619047,47.61904761904762,19.047619047619047,19.047619047619047,28.57142857142857,490.4761904761905
528,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,246,85,3,23,4,2,6,123,345.5284552845529,12.195121951219512,93.4959349593496,16.260162601626018,8.130081300813009,24.390243902439025,500.00000000000006
571,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,176,66,3,16,3,2,7,79,375.0,17.045454545454547,90.9090909090909,17.045454545454547,11.363636363636363,39.77272727272727,448.8636363636364
6,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,163,53,6,20,4,1,0,79,325.15337423312883,36.809815950920246,122.69938650306749,24.539877300613497,6.134969325153374,0.0,484.6625766871166
762,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,209,88,3,14,2,5,9,88,421.0526315789474,14.354066985645932,66.98564593301435,9.569377990430622,23.923444976076556,43.0622009569378,421.0526315789474
778,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,259,89,8,19,3,7,10,123,343.6293436293436,30.888030888030887,73.35907335907335,11.583011583011583,27.027027027027025,38.61003861003861,474.9034749034749
930,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,248,74,6,21,3,5,13,126,298.38709677419354,24.193548387096776,84.6774193548387,12.096774193548388,20.161290322580644,52.41935483870968,508.06451612903226
1416,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,188,66,5,14,3,8,11,81,351.06382978723406,26.595744680851062,74.46808510638297,15.957446808510639,42.5531914893617,58.51063829787234,430.8510638297872
1485,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,175,74,3,10,3,3,6,76,422.8571428571429,17.142857142857142,57.142857142857146,17.142857142857142,17.142857142857142,34.285714285714285,434.2857142857143
1665,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,245,84,5,22,6,5,10,113,342.8571428571429,20.408163265306122,89.79591836734694,24.48979591836735,20.408163265306122,40.816326530612244,461.2244897959184
1737,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,157,68,5,13,3,2,4,62,433.1210191082803,31.847133757961785,82.80254777070064,19.10828025477707,12.738853503184714,25.477707006369428,394.90445859872614
176,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,227,73,5,20,8,5,3,113,321.58590308370043,22.026431718061673,88.10572687224669,35.242290748898675,22.026431718061673,13.215859030837002,497.7973568281938
1871,Levent,Karakaya,male,turkish,34,openai,gpt-4o-mini,194,81,4,17,4,4,9,75,417.5257731958763,20.61855670103093,87.62886597938144,20.61855670103093,20.61855670103093,46.39175257731959,386.59793814432993
