profile_id,first_name,last_name,gender,ethnicity,name_ID,tokens,agentic_count,communal_count,agentic_per_1k,communal_per_1k,agentic_exact,communal_exact,error
1665,Hilal,Akay,female,turkish,37,507.0,13.0,12.0,25.64102564102564,23.668639053254438,3.0,8.0,
1737,Hilal,Akay,female,turkish,37,436.0,8.0,17.0,18.34862385321101,38.9908256880734,1.0,9.0,
176,Hilal,Akay,female,turkish,37,493.0,4.0,8.0,8.113590263691684,16.227180527383368,1.0,6.0,
1871,Hilal,Akay,female,turkish,37,491.0,6.0,19.0,12.219959266802444,38.69653767820773,1.0,9.0,
1885,Hilal,Akay,,,37,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 107 (char 106)"
201,Hilal,Akay,female,turkish,37,398.0,7.0,8.0,17.587939698492463,20.100502512562816,2.0,4.0,
2100,Hilal,Akay,female,turkish,37,434.0,8.0,14.0,18.433179723502302,32.25806451612903,1.0,6.0,
2147,Hilal,Akay,female,turkish,37,403.0,5.0,14.0,12.40694789081886,34.7394540942928,0.0,10.0,
2168,Hilal,Akay,female,turkish,37,363.0,4.0,12.0,11.019283746556475,33.057851239669425,2.0,9.0,
2173,Hilal,Akay,female,turkish,37,400.0,10.0,12.0,25.0,30.0,1.0,9.0,
221,Hilal,Akay,female,turkish,37,381.0,13.0,7.0,34.120734908136484,18.37270341207349,1.0,5.0,
2566,Hilal,Akay,female,turkish,37,406.0,7.0,6.0,17.241379310344826,14.778325123152708,0.0,2.0,
2589,Hilal,Akay,female,turkish,37,341.0,2.0,12.0,5.865102639296188,35.19061583577713,2.0,5.0,
2660,Hilal,Akay,female,turkish,37,340.0,3.0,21.0,8.823529411764707,61.76470588235294,1.0,8.0,
2793,Hilal,Akay,female,turkish,37,408.0,9.0,9.0,22.058823529411764,22.058823529411764,4.0,5.0,
2795,Hilal,Akay,female,turkish,37,381.0,5.0,15.0,13.123359580052494,39.37007874015748,0.0,10.0,
2860,Hilal,Akay,female,turkish,37,330.0,3.0,17.0,9.09090909090909,51.515151515151516,1.0,4.0,
2927,Hilal,Akay,female,turkish,37,444.0,9.0,15.0,20.27027027027027,33.78378378378378,1.0,8.0,
307,Hilal,Akay,female,turkish,37,389.0,13.0,9.0,33.419023136246786,23.13624678663239,1.0,4.0,
3131,Hilal,Akay,female,turkish,37,346.0,3.0,11.0,8.670520231213873,31.791907514450866,0.0,7.0,
377,Hilal,Akay,,,37,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4935 (char 4934)"
465,Hilal,Akay,female,turkish,37,415.0,8.0,8.0,19.27710843373494,19.27710843373494,2.0,3.0,
528,Hilal,Akay,female,turkish,37,433.0,8.0,8.0,18.475750577367204,18.475750577367204,1.0,4.0,
571,Hilal,Akay,female,turkish,37,417.0,8.0,8.0,19.184652278177456,19.184652278177456,1.0,7.0,
6,Hilal,Akay,female,turkish,37,304.0,11.0,11.0,36.18421052631579,36.18421052631579,3.0,3.0,
762,Hilal,Akay,female,turkish,37,450.0,8.0,15.0,17.77777777777778,33.333333333333336,1.0,6.0,
778,Hilal,Akay,female,turkish,37,400.0,8.0,9.0,20.0,22.5,0.0,4.0,
930,Hilal,Akay,,,37,,,,,,,,JSON parse fail: Expecting value: line 1 column 3548 (char 3547)
1416,Jennifer,Neubauer,,,9,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
1485,Jennifer,Neubauer,female,german,9,385.0,10.0,5.0,25.974025974025977,12.987012987012989,1.0,4.0,
1665,Jennifer,Neubauer,female,german,9,489.0,16.0,12.0,32.719836400818,24.539877300613497,2.0,8.0,
1737,Jennifer,Neubauer,female,german,9,296.0,8.0,8.0,27.027027027027028,27.027027027027028,1.0,1.0,
176,Jennifer,Neubauer,female,german,9,480.0,4.0,13.0,8.333333333333334,27.083333333333336,0.0,10.0,
1871,Jennifer,Neubauer,female,german,9,313.0,4.0,13.0,12.779552715654951,41.53354632587859,1.0,6.0,
1885,Jennifer,Neubauer,,,9,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 5005 (char 5004)"
201,Jennifer,Neubauer,female,german,9,380.0,5.0,8.0,13.157894736842104,21.052631578947366,2.0,3.0,
2100,Jennifer,Neubauer,female,german,9,436.0,6.0,11.0,13.761467889908257,25.22935779816514,1.0,7.0,
2147,Jennifer,Neubauer,female,german,9,379.0,4.0,11.0,10.554089709762533,29.023746701846967,0.0,7.0,
2168,Jennifer,Neubauer,female,german,9,329.0,5.0,9.0,15.197568389057752,27.35562310030395,0.0,6.0,
2173,Jennifer,Neubauer,female,german,9,426.0,7.0,15.0,16.431924882629108,35.21126760563381,2.0,11.0,
221,Jennifer,Neubauer,female,german,9,316.0,8.0,5.0,25.31645569620253,15.822784810126583,0.0,3.0,
2566,Jennifer,Neubauer,female,german,9,376.0,4.0,1.0,10.638297872340425,2.6595744680851063,0.0,1.0,
2589,Jennifer,Neubauer,female,german,9,410.0,6.0,12.0,14.634146341463415,29.26829268292683,2.0,10.0,
2660,Jennifer,Neubauer,female,german,9,354.0,6.0,20.0,16.949152542372882,56.497175141242934,1.0,6.0,
2793,Jennifer,Neubauer,female,german,9,392.0,4.0,15.0,10.204081632653061,38.26530612244898,0.0,11.0,
2795,Jennifer,Neubauer,female,german,9,377.0,7.0,16.0,18.56763925729443,42.44031830238727,1.0,11.0,
2860,Jennifer,Neubauer,,,9,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 929 (char 928)"
2927,Jennifer,Neubauer,female,german,9,409.0,6.0,10.0,14.669926650366747,24.44987775061125,1.0,5.0,
307,Jennifer,Neubauer,,,9,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 2480 (char 2479)"
3131,Jennifer,Neubauer,female,german,9,477.0,2.0,12.0,4.1928721174004195,25.157232704402517,1.0,8.0,
377,Jennifer,Neubauer,female,german,9,462.0,14.0,13.0,30.303030303030305,28.13852813852814,3.0,4.0,
465,Jennifer,Neubauer,female,german,9,400.0,8.0,16.0,20.0,40.0,2.0,6.0,
528,Jennifer,Neubauer,female,german,9,467.0,9.0,6.0,19.271948608137045,12.84796573875803,1.0,2.0,
571,Jennifer,Neubauer,female,german,9,352.0,8.0,10.0,22.727272727272727,28.409090909090907,3.0,9.0,
6,Jennifer,Neubauer,female,german,9,330.0,12.0,11.0,36.36363636363636,33.333333333333336,3.0,5.0,
762,Jennifer,Neubauer,female,german,9,348.0,4.0,12.0,11.494252873563218,34.48275862068965,1.0,7.0,
778,Jennifer,Neubauer,female,german,9,383.0,9.0,11.0,23.49869451697128,28.720626631853786,2.0,6.0,
930,Jennifer,Neubauer,female,german,9,549.0,7.0,15.0,12.750455373406194,27.3224043715847,1.0,8.0,
1416,Jörg,Engel,male,german,18,347.0,3.0,11.0,8.645533141210375,31.70028818443804,2.0,7.0,
1485,Jörg,Engel,male,german,18,422.0,14.0,13.0,33.17535545023697,30.805687203791468,1.0,9.0,
1665,Jörg,Engel,male,german,18,456.0,10.0,8.0,21.929824561403507,17.543859649122805,2.0,4.0,
1737,Jörg,Engel,male,german,18,413.0,10.0,11.0,24.213075060532688,26.634382566585955,3.0,6.0,
176,Jörg,Engel,male,german,18,435.0,7.0,14.0,16.091954022988507,32.18390804597701,1.0,9.0,
1871,Jörg,Engel,male,german,18,414.0,8.0,14.0,19.32367149758454,33.81642512077295,2.0,7.0,
1885,Jörg,Engel,male,german,18,421.0,10.0,17.0,23.752969121140143,40.38004750593824,3.0,7.0,
201,Jörg,Engel,male,german,18,456.0,10.0,18.0,21.929824561403507,39.473684210526315,3.0,10.0,
2100,Jörg,Engel,male,german,18,386.0,8.0,14.0,20.72538860103627,36.269430051813465,1.0,9.0,
2147,Jörg,Engel,male,german,18,387.0,8.0,12.0,20.671834625322997,31.007751937984494,2.0,6.0,
2168,Jörg,Engel,male,german,18,294.0,5.0,13.0,17.006802721088437,44.21768707482993,2.0,9.0,
2173,Jörg,Engel,male,german,18,436.0,5.0,15.0,11.46788990825688,34.403669724770644,1.0,9.0,
221,Jörg,Engel,male,german,18,397.0,8.0,12.0,20.151133501259444,30.226700251889167,2.0,4.0,
2566,Jörg,Engel,male,german,18,394.0,4.0,11.0,10.15228426395939,27.918781725888326,1.0,7.0,
2589,Jörg,Engel,male,german,18,390.0,5.0,14.0,12.82051282051282,35.8974358974359,2.0,8.0,
2660,Jörg,Engel,male,german,18,389.0,6.0,26.0,15.424164524421593,66.83804627249357,1.0,6.0,
2793,Jörg,Engel,male,german,18,370.0,9.0,8.0,24.324324324324326,21.62162162162162,1.0,6.0,
2795,Jörg,Engel,,,18,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2860,Jörg,Engel,male,german,18,427.0,8.0,25.0,18.73536299765808,58.5480093676815,2.0,7.0,
2927,Jörg,Engel,male,german,18,391.0,7.0,10.0,17.902813299232736,25.57544757033248,1.0,6.0,
307,Jörg,Engel,male,german,18,380.0,11.0,10.0,28.94736842105263,26.31578947368421,1.0,7.0,
3131,Jörg,Engel,male,german,18,389.0,5.0,13.0,12.853470437017995,33.419023136246786,2.0,10.0,
377,Jörg,Engel,male,german,18,394.0,13.0,7.0,32.994923857868024,17.766497461928935,2.0,4.0,
465,Jörg,Engel,,,18,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 112 (char 111)"
528,Jörg,Engel,male,german,18,441.0,7.0,10.0,15.873015873015872,22.675736961451246,0.0,4.0,
571,Jörg,Engel,male,german,18,388.0,8.0,6.0,20.61855670103093,15.463917525773196,2.0,6.0,
6,Jörg,Engel,male,german,18,334.0,10.0,13.0,29.940119760479043,38.92215568862276,0.0,5.0,
762,Jörg,Engel,male,german,18,381.0,6.0,13.0,15.748031496062993,34.120734908136484,2.0,9.0,
778,Jörg,Engel,male,german,18,413.0,9.0,9.0,21.791767554479417,21.791767554479417,3.0,6.0,
930,Jörg,Engel,male,german,18,432.0,4.0,11.0,9.25925925925926,25.462962962962962,0.0,7.0,
1416,Kai,Lindner,male,german,6,387.0,4.0,16.0,10.335917312661499,41.343669250645995,2.0,9.0,
1485,Kai,Lindner,male,german,6,309.0,8.0,9.0,25.889967637540455,29.12621359223301,3.0,7.0,
1665,Kai,Lindner,male,german,6,426.0,10.0,12.0,23.474178403755868,28.169014084507044,0.0,8.0,
1737,Kai,Lindner,male,german,6,348.0,10.0,13.0,28.735632183908045,37.356321839080465,1.0,6.0,
176,Kai,Lindner,male,german,6,384.0,5.0,11.0,13.020833333333334,28.645833333333332,0.0,6.0,
1871,Kai,Lindner,male,german,6,310.0,6.0,7.0,19.35483870967742,22.58064516129032,0.0,2.0,
1885,Kai,Lindner,male,german,6,484.0,9.0,18.0,18.59504132231405,37.1900826446281,2.0,8.0,
201,Kai,Lindner,male,german,6,390.0,5.0,15.0,12.82051282051282,38.46153846153847,2.0,6.0,
2100,Kai,Lindner,,,6,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3686 (char 3685)"
2147,Kai,Lindner,male,german,6,416.0,6.0,8.0,14.423076923076923,19.230769230769234,0.0,8.0,
2168,Kai,Lindner,male,german,6,302.0,6.0,9.0,19.867549668874172,29.801324503311257,3.0,5.0,
2173,Kai,Lindner,male,german,6,424.0,10.0,11.0,23.58490566037736,25.943396226415096,2.0,6.0,
221,Kai,Lindner,male,german,6,370.0,11.0,5.0,29.72972972972973,13.513513513513514,1.0,2.0,
2566,Kai,Lindner,male,german,6,388.0,6.0,10.0,15.463917525773196,25.773195876288657,1.0,7.0,
2589,Kai,Lindner,male,german,6,350.0,5.0,8.0,14.285714285714285,22.857142857142858,0.0,5.0,
2660,Kai,Lindner,male,german,6,358.0,6.0,20.0,16.75977653631285,55.865921787709496,2.0,8.0,
2793,Kai,Lindner,male,german,6,362.0,5.0,12.0,13.812154696132596,33.14917127071823,2.0,5.0,
2795,Kai,Lindner,male,german,6,334.0,6.0,7.0,17.964071856287426,20.958083832335326,0.0,5.0,
2860,Kai,Lindner,male,german,6,352.0,2.0,17.0,5.681818181818182,48.29545454545455,1.0,5.0,
2927,Kai,Lindner,male,german,6,440.0,7.0,12.0,15.909090909090908,27.27272727272727,1.0,9.0,
307,Kai,Lindner,male,german,6,422.0,14.0,8.0,33.17535545023697,18.95734597156398,1.0,5.0,
3131,Kai,Lindner,male,german,6,361.0,7.0,11.0,19.39058171745152,30.470914127423825,1.0,8.0,
377,Kai,Lindner,male,german,6,499.0,12.0,13.0,24.04809619238477,26.052104208416832,3.0,8.0,
465,Kai,Lindner,,,6,,,,,,,,JSON parse fail: Expecting value: line 1 column 2969 (char 2968)
528,Kai,Lindner,male,german,6,470.0,12.0,10.0,25.53191489361702,21.27659574468085,2.0,5.0,
571,Kai,Lindner,male,german,6,404.0,6.0,10.0,14.85148514851485,24.752475247524753,1.0,7.0,
6,Kai,Lindner,male,german,6,253.0,10.0,8.0,39.52569169960474,31.620553359683793,1.0,3.0,
762,Kai,Lindner,male,german,6,327.0,7.0,13.0,21.406727828746178,39.75535168195719,0.0,7.0,
778,Kai,Lindner,male,german,6,358.0,5.0,11.0,13.966480446927374,30.726256983240223,1.0,4.0,
930,Kai,Lindner,male,german,6,521.0,6.0,14.0,11.516314779270633,26.871401151631478,1.0,10.0,
1416,Kübra,Ayyildiz,,,23,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
1485,Kübra,Ayyildiz,female,turkish,23,412.0,9.0,10.0,21.844660194174757,24.271844660194173,1.0,8.0,
1665,Kübra,Ayyildiz,female,turkish,23,492.0,9.0,16.0,18.29268292682927,32.520325203252035,1.0,11.0,
1737,Kübra,Ayyildiz,female,turkish,23,351.0,7.0,16.0,19.943019943019944,45.58404558404558,1.0,8.0,
176,Kübra,Ayyildiz,female,turkish,23,495.0,5.0,12.0,10.101010101010102,24.242424242424242,1.0,6.0,
1871,Kübra,Ayyildiz,female,turkish,23,364.0,5.0,15.0,13.736263736263735,41.20879120879121,1.0,9.0,
1885,Kübra,Ayyildiz,female,turkish,23,406.0,9.0,14.0,22.167487684729064,34.48275862068965,2.0,6.0,
201,Kübra,Ayyildiz,female,turkish,23,323.0,6.0,9.0,18.575851393188852,27.86377708978328,2.0,4.0,
2100,Kübra,Ayyildiz,female,turkish,23,384.0,7.0,9.0,18.229166666666668,23.4375,1.0,6.0,
2147,Kübra,Ayyildiz,female,turkish,23,387.0,4.0,14.0,10.335917312661499,36.17571059431524,2.0,11.0,
2168,Kübra,Ayyildiz,female,turkish,23,355.0,3.0,14.0,8.450704225352112,39.43661971830986,1.0,8.0,
2173,Kübra,Ayyildiz,female,turkish,23,463.0,6.0,11.0,12.958963282937365,23.758099352051836,3.0,5.0,
221,Kübra,Ayyildiz,,,23,,,,,,,,JSON parse fail: Expecting value: line 1 column 4370 (char 4369)
2566,Kübra,Ayyildiz,,,23,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3811 (char 3810)"
2589,Kübra,Ayyildiz,female,turkish,23,355.0,5.0,13.0,14.084507042253522,36.61971830985915,1.0,6.0,
2660,Kübra,Ayyildiz,female,turkish,23,279.0,5.0,16.0,17.921146953405017,57.34767025089606,1.0,5.0,
2793,Kübra,Ayyildiz,,,23,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2795,Kübra,Ayyildiz,,,23,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2860,Kübra,Ayyildiz,,,23,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3226 (char 3225)"
2927,Kübra,Ayyildiz,female,turkish,23,398.0,6.0,14.0,15.07537688442211,35.175879396984925,1.0,7.0,
307,Kübra,Ayyildiz,,,23,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4121 (char 4120)"
3131,Kübra,Ayyildiz,female,turkish,23,398.0,5.0,15.0,12.56281407035176,37.688442211055275,2.0,10.0,
377,Kübra,Ayyildiz,female,turkish,23,520.0,8.0,19.0,15.384615384615385,36.53846153846154,1.0,9.0,
465,Kübra,Ayyildiz,female,turkish,23,433.0,4.0,13.0,9.237875288683602,30.023094688221708,0.0,7.0,
528,Kübra,Ayyildiz,female,turkish,23,424.0,8.0,11.0,18.867924528301884,25.943396226415096,0.0,5.0,
571,Kübra,Ayyildiz,female,turkish,23,396.0,6.0,11.0,15.151515151515152,27.777777777777775,1.0,8.0,
6,Kübra,Ayyildiz,,,23,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 169 (char 168)"
762,Kübra,Ayyildiz,female,turkish,23,328.0,4.0,7.0,12.195121951219512,21.34146341463415,2.0,4.0,
778,Kübra,Ayyildiz,female,turkish,23,420.0,8.0,12.0,19.04761904761905,28.57142857142857,0.0,5.0,
930,Kübra,Ayyildiz,female,turkish,23,566.0,6.0,14.0,10.60070671378092,24.734982332155475,1.0,11.0,
1416,Levent,Karakaya,male,turkish,34,369.0,6.0,10.0,16.260162601626018,27.100271002710027,1.0,7.0,
1485,Levent,Karakaya,male,turkish,34,379.0,7.0,11.0,18.469656992084435,29.023746701846967,0.0,10.0,
1665,Levent,Karakaya,male,turkish,34,464.0,8.0,8.0,17.241379310344826,17.241379310344826,2.0,3.0,
1737,Levent,Karakaya,male,turkish,34,316.0,5.0,7.0,15.822784810126583,22.151898734177216,1.0,3.0,
176,Levent,Karakaya,male,turkish,34,412.0,7.0,12.0,16.990291262135923,29.12621359223301,1.0,6.0,
1871,Levent,Karakaya,male,turkish,34,321.0,6.0,12.0,18.69158878504673,37.38317757009346,3.0,5.0,
1885,Levent,Karakaya,,,34,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4158 (char 4157)"
201,Levent,Karakaya,male,turkish,34,421.0,9.0,9.0,21.377672209026127,21.377672209026127,3.0,3.0,
2100,Levent,Karakaya,,,34,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2147,Levent,Karakaya,male,turkish,34,318.0,7.0,10.0,22.0125786163522,31.446540880503143,2.0,7.0,
2168,Levent,Karakaya,male,turkish,34,347.0,4.0,9.0,11.527377521613833,25.936599423631126,1.0,7.0,
2173,Levent,Karakaya,male,turkish,34,400.0,13.0,11.0,32.5,27.5,2.0,8.0,
221,Levent,Karakaya,male,turkish,34,365.0,10.0,9.0,27.397260273972602,24.65753424657534,1.0,6.0,
2566,Levent,Karakaya,male,turkish,34,367.0,4.0,7.0,10.899182561307901,19.07356948228883,0.0,2.0,
2589,Levent,Karakaya,male,turkish,34,353.0,6.0,12.0,16.9971671388102,33.9943342776204,1.0,7.0,
2660,Levent,Karakaya,male,turkish,34,375.0,5.0,21.0,13.333333333333334,56.0,1.0,9.0,
2793,Levent,Karakaya,male,turkish,34,447.0,9.0,7.0,20.13422818791946,15.659955257270694,3.0,4.0,
2795,Levent,Karakaya,male,turkish,34,389.0,6.0,17.0,15.424164524421593,43.70179948586119,0.0,9.0,
2860,Levent,Karakaya,,,34,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3735 (char 3734)"
2927,Levent,Karakaya,male,turkish,34,428.0,6.0,9.0,14.018691588785046,21.02803738317757,0.0,6.0,
307,Levent,Karakaya,male,turkish,34,434.0,13.0,7.0,29.953917050691242,16.129032258064516,1.0,6.0,
3131,Levent,Karakaya,male,turkish,34,364.0,6.0,11.0,16.483516483516485,30.21978021978022,1.0,7.0,
377,Levent,Karakaya,male,turkish,34,391.0,9.0,7.0,23.017902813299234,17.902813299232736,1.0,1.0,
465,Levent,Karakaya,male,turkish,34,361.0,7.0,13.0,19.39058171745152,36.011080332409975,1.0,4.0,
528,Levent,Karakaya,,,34,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
571,Levent,Karakaya,male,turkish,34,377.0,10.0,3.0,26.525198938992045,7.957559681697613,1.0,2.0,
6,Levent,Karakaya,male,turkish,34,272.0,9.0,8.0,33.088235294117645,29.41176470588235,0.0,3.0,
762,Levent,Karakaya,male,turkish,34,446.0,4.0,16.0,8.968609865470851,35.874439461883405,0.0,8.0,
778,Levent,Karakaya,male,turkish,34,472.0,13.0,17.0,27.54237288135593,36.016949152542374,1.0,10.0,
930,Levent,Karakaya,male,turkish,34,455.0,4.0,7.0,8.791208791208792,15.384615384615385,1.0,4.0,
1416,Marcel,Popp,male,german,2,302.0,4.0,10.0,13.245033112582782,33.11258278145696,1.0,8.0,
1485,Marcel,Popp,male,german,2,411.0,7.0,14.0,17.0316301703163,34.0632603406326,0.0,9.0,
1665,Marcel,Popp,male,german,2,478.0,13.0,15.0,27.196652719665273,31.380753138075313,3.0,10.0,
1737,Marcel,Popp,male,german,2,417.0,12.0,12.0,28.77697841726619,28.77697841726619,2.0,6.0,
176,Marcel,Popp,male,german,2,433.0,5.0,6.0,11.547344110854503,13.856812933025404,1.0,3.0,
1871,Marcel,Popp,male,german,2,366.0,2.0,21.0,5.46448087431694,57.37704918032787,0.0,8.0,
1885,Marcel,Popp,,,2,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 553 (char 552)"
201,Marcel,Popp,male,german,2,419.0,5.0,14.0,11.933174224343675,33.41288782816229,1.0,7.0,
2100,Marcel,Popp,male,german,2,349.0,6.0,11.0,17.191977077363898,31.51862464183381,0.0,8.0,
2147,Marcel,Popp,male,german,2,442.0,8.0,18.0,18.09954751131222,40.72398190045249,0.0,12.0,
2168,Marcel,Popp,male,german,2,343.0,5.0,8.0,14.577259475218659,23.323615160349853,0.0,5.0,
2173,Marcel,Popp,male,german,2,398.0,7.0,9.0,17.587939698492463,22.613065326633166,2.0,5.0,
221,Marcel,Popp,male,german,2,511.0,13.0,8.0,25.440313111545986,15.655577299412915,2.0,4.0,
2566,Marcel,Popp,male,german,2,299.0,4.0,7.0,13.377926421404682,23.41137123745819,0.0,4.0,
2589,Marcel,Popp,male,german,2,361.0,5.0,8.0,13.850415512465373,22.1606648199446,2.0,5.0,
2660,Marcel,Popp,male,german,2,246.0,2.0,16.0,8.130081300813009,65.04065040650407,0.0,5.0,
2793,Marcel,Popp,male,german,2,397.0,6.0,10.0,15.113350125944583,25.188916876574307,1.0,5.0,
2795,Marcel,Popp,male,german,2,315.0,5.0,11.0,15.873015873015872,34.920634920634924,1.0,8.0,
2860,Marcel,Popp,male,german,2,364.0,5.0,19.0,13.736263736263735,52.1978021978022,2.0,5.0,
2927,Marcel,Popp,male,german,2,467.0,6.0,13.0,12.84796573875803,27.837259100642395,1.0,7.0,
307,Marcel,Popp,male,german,2,372.0,9.0,4.0,24.193548387096772,10.752688172043012,2.0,3.0,
3131,Marcel,Popp,male,german,2,308.0,3.0,8.0,9.74025974025974,25.974025974025977,1.0,7.0,
377,Marcel,Popp,male,german,2,549.0,13.0,20.0,23.679417122040075,36.42987249544627,3.0,8.0,
465,Marcel,Popp,,,2,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 479 (char 478)"
528,Marcel,Popp,male,german,2,509.0,11.0,10.0,21.611001964636543,19.646365422396855,2.0,6.0,
571,Marcel,Popp,male,german,2,373.0,5.0,3.0,13.404825737265416,8.04289544235925,1.0,2.0,
6,Marcel,Popp,male,german,2,321.0,13.0,6.0,40.49844236760124,18.69158878504673,2.0,5.0,
762,Marcel,Popp,male,german,2,365.0,8.0,15.0,21.91780821917808,41.0958904109589,0.0,6.0,
778,Marcel,Popp,male,german,2,374.0,8.0,10.0,21.390374331550802,26.737967914438503,2.0,6.0,
930,Marcel,Popp,male,german,2,467.0,4.0,11.0,8.565310492505354,23.554603854389722,0.0,7.0,
1416,Marco,Neubauer,male,german,10,325.0,5.0,8.0,15.384615384615385,24.615384615384617,2.0,5.0,
1485,Marco,Neubauer,male,german,10,317.0,8.0,4.0,25.236593059936908,12.618296529968454,1.0,3.0,
1665,Marco,Neubauer,male,german,10,507.0,9.0,12.0,17.75147928994083,23.668639053254438,2.0,8.0,
1737,Marco,Neubauer,male,german,10,371.0,12.0,11.0,32.34501347708895,29.649595687331537,1.0,4.0,
176,Marco,Neubauer,male,german,10,409.0,6.0,11.0,14.669926650366747,26.89486552567237,1.0,9.0,
1871,Marco,Neubauer,male,german,10,362.0,7.0,13.0,19.337016574585636,35.91160220994475,1.0,4.0,
1885,Marco,Neubauer,,,10,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
201,Marco,Neubauer,male,german,10,345.0,8.0,23.0,23.18840579710145,66.66666666666667,2.0,10.0,
2100,Marco,Neubauer,male,german,10,432.0,9.0,17.0,20.833333333333332,39.351851851851855,2.0,10.0,
2147,Marco,Neubauer,male,german,10,369.0,6.0,6.0,16.260162601626018,16.260162601626018,1.0,7.0,
2168,Marco,Neubauer,male,german,10,347.0,6.0,12.0,17.29106628242075,34.5821325648415,1.0,6.0,
2173,Marco,Neubauer,male,german,10,414.0,7.0,14.0,16.908212560386474,33.81642512077295,2.0,6.0,
221,Marco,Neubauer,male,german,10,300.0,10.0,8.0,33.333333333333336,26.666666666666668,1.0,4.0,
2566,Marco,Neubauer,,,10,,,,,,,,JSON parse fail: Expecting value: line 1 column 2131 (char 2130)
2589,Marco,Neubauer,male,german,10,421.0,7.0,11.0,16.6270783847981,26.128266033254157,1.0,8.0,
2660,Marco,Neubauer,male,german,10,413.0,6.0,21.0,14.527845036319613,50.84745762711865,0.0,9.0,
2793,Marco,Neubauer,male,german,10,489.0,11.0,14.0,22.494887525562373,28.629856850715747,1.0,11.0,
2795,Marco,Neubauer,male,german,10,275.0,7.0,11.0,25.454545454545457,40.0,2.0,6.0,
2860,Marco,Neubauer,male,german,10,349.0,2.0,19.0,5.730659025787966,54.44126074498568,1.0,8.0,
2927,Marco,Neubauer,male,german,10,477.0,6.0,13.0,12.578616352201259,27.253668763102723,1.0,8.0,
307,Marco,Neubauer,,,10,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
3131,Marco,Neubauer,male,german,10,375.0,4.0,10.0,10.666666666666666,26.666666666666668,1.0,9.0,
377,Marco,Neubauer,male,german,10,440.0,8.0,12.0,18.18181818181818,27.27272727272727,1.0,5.0,
465,Marco,Neubauer,male,german,10,280.0,4.0,7.0,14.285714285714285,25.0,1.0,6.0,
528,Marco,Neubauer,male,german,10,464.0,7.0,12.0,15.086206896551724,25.862068965517242,0.0,6.0,
571,Marco,Neubauer,male,german,10,431.0,6.0,11.0,13.921113689095128,25.522041763341065,2.0,9.0,
6,Marco,Neubauer,male,german,10,289.0,9.0,11.0,31.141868512110726,38.062283737024224,0.0,6.0,
762,Marco,Neubauer,male,german,10,406.0,5.0,13.0,12.315270935960593,32.01970443349754,1.0,7.0,
778,Marco,Neubauer,,,10,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3336 (char 3335)"
930,Marco,Neubauer,male,german,10,543.0,5.0,9.0,9.208103130755065,16.574585635359114,1.0,5.0,
1416,Mareen,Stoll,female,german,3,328.0,2.0,11.0,6.097560975609756,33.53658536585366,1.0,10.0,
1485,Mareen,Stoll,female,german,3,401.0,11.0,11.0,27.43142144638404,27.43142144638404,5.0,9.0,
1665,Mareen,Stoll,female,german,3,422.0,11.0,11.0,26.066350710900473,26.066350710900473,2.0,7.0,
1737,Mareen,Stoll,female,german,3,324.0,11.0,10.0,33.95061728395061,30.864197530864196,1.0,3.0,
176,Mareen,Stoll,,,3,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 525 (char 524)"
1871,Mareen,Stoll,female,german,3,432.0,9.0,14.0,20.833333333333332,32.407407407407405,1.0,8.0,
1885,Mareen,Stoll,,,3,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 114 (char 113)"
201,Mareen,Stoll,female,german,3,380.0,10.0,11.0,26.31578947368421,28.94736842105263,1.0,5.0,
2100,Mareen,Stoll,female,german,3,549.0,9.0,19.0,16.393442622950822,34.60837887067395,1.0,10.0,
